source	accession	volume	family	title	element	h_cm	w_cm	l_cm	d_cm	diam_cm	n1_cm	n2_cm	n3_cm	weight_g	raw
met	33.96	light	oil_lamps		Overall(str)						7.0	1.0	4.0		H. 7 1/4 in. (18.41 cm)
met	38.40.133	light	oil_lamps		Overall(str)						2.0	1.0	2.0		"H. 2 1/2 in. (6.4 cm)
W. 6 in. (15.2 cm)
D. 2 9/16 in. (6.5 cm)"
met	39.40.87	light	lanterns		Overall(str)						9.0	5.0	8.0		"Overall:
            H. 9 5/8 in. (24.5 cm)
            Diam. 5 7/8 in. (15 cm)
Base: 
        Diam. 4 1/2 in. (11.5 cm)"
met	40.170.296	light	lanterns		Overall(str)						7.0	7.0	8.0		"H. 7 7/8 in. (20 cm)
Diam. 4 5/16 in. (11 cm)"
met	57.61.17	light	mosque_lamps		Overall(str)						8.0				"H. 8 in. (20.3 cm)
Diam. 6 3/8 in. (16.2 cm)"
met	14.40.731	light	mosque_lamps		Overall(str)						11.0	3.0	4.0		"H. 11 3/4 in. (29.8 cm)
Diam. 7 1/2 in. (19.1 cm)"
met	1975.1.1445	light	chandeliers		Overall(str)						99.0	40.5			H. 99 cm, L. of the long branches 40.5 cm
met	1975.1.1469	light	hearth		Overall(str)						68.0				H. 68 cm.
met	1975.1.1470	light	hearth		Overall(str)						67.5				H. 67.5 cm.
met	1975.1.1446	light	chandeliers		Overall(str)						102.0	40.0			H. 102 cm, L. of the long branches 40 cm
met	1975.1.2492	light	chandeliers		Overall(str)						109.5				H. 109.5 cm
met	1975.1.1477	light	hearth		Overall(str)						39.4				H. 39.4 cm
met	1975.1.1478	light	hearth		Overall(str)						41.3				H. 41.3 cm.
met	17.190.183	light	candlesticks_candelabra		Overall(str)						7.0	3.0	8.0		Overall: 7 3/8 x 3 15/16 in. (18.8 x 10 cm)
met	41.100.130	light	candlesticks_candelabra		Overall(str)						6.0	7.0	16.0		Overall: 6 7/16 x 4 15/16 x 4 3/16 in. (16.4 x 12.6 x 10.7 cm)
met	50.22.1	light	candlesticks_candelabra		Overall(str)						8.0	5.0	16.0		Overall: 8 5/16 x 4 1/2 x 4 1/16 in. (21.1 x 11.4 x 10.3 cm)
met	50.22.2	light	candlesticks_candelabra		Overall(str)						8.0	9.0	16.0		Overall: 8 9/16 x 4 1/4 x 4 5/8 in. (21.8 x 10.8 x 11.7 cm)
met	38.168.3	light	candlesticks_candelabra		Overall(str)						54.0				Overall: 54 in. (137.2 cm)
met	38.168.4	light	candlesticks_candelabra		Overall(str)						54.0				Overall: 54 in. (137.2 cm)
met	38.168.5	light	candlesticks_candelabra		Overall(str)						78.0				Overall: 78 in. (198.1 cm)
met	38.168.7	light	candlesticks_candelabra		Overall(str)						60.0				H. 60 in.
met	38.168.8	light	candlesticks_candelabra		Overall(str)						66.0				Overall: 66 in. (167.6 cm)
met	55.61.59	light	torches_cressets		Overall(str)						11.0	5.0	8.0		Overall: 11 5/8 x 4 1/4 x 3 1/2 in. (29.5 x 10.8 x 8.9 cm)
met	55.61.60	light	torches_cressets		Overall(str)						10.0	1.0	4.0		Overall: 10 1/4 x 2 1/4 x 2 5/8 in. (26 x 5.7 x 6.7 cm)
met	36.3.165	light	braziers		Overall(str)						22.5				H. 22.5 cm (8 7/8 in.); Greatest diam. 19 cm (7 1/2 in.)
met	1976.63.1	light	torches_cressets		Overall(str)						15.0	10.8			H. 15 × Diam. 10.8 cm (5 7/8 × 4 1/4 in.)
met	2015.428	light	candlesticks_candelabra		Overall(str)						33.0	12.6		5700.0	wt. confirmed: 33 in., 12.6 lb. (83.8 cm, 5.7 kg)
met	2019.283.82	light	hearth		Overall(str)						9.0	3.0	4.0		9 3/4 × 10 1/2 × 4 1/2 in. (24.8 × 26.7 × 11.4 cm)
met	2019.283.83	light	hearth		Overall(str)						9.0	3.0	4.0		9 3/4 × 10 1/2 × 4 1/2 in. (24.8 × 26.7 × 11.4 cm)
met	63.53.203	light	candlesticks_candelabra		Overall(str)						203.0	2.0	7.0		.203: 2 7/8 × 1 7/8 in. (7.3 × 4.8 cm)
met	2019.447.2	core			Overall(str)										Image (Vertical ōban): 23 1/2 × 11 3/4 in. (59.7 × 29.8 cm)
met	2020.253	light	sconces_girandoles		Overall(str)						20.0	11.0	16.0		wt. confirmed: 20 11/16 × 17 5/16 in., 5.8 lb. (52.5 × 44 cm, 2642g)
met	2023.302a–i	light	lanterns		Overall(str)						14.0	10.0	10.0		14 × 10 × 10 in. (35.6 × 25.4 × 25.4 cm)
met	36.25.2861	sorcery	finials_standards		Overall(str)						21.0	5.0	8.0	1483.0	L. 21 5/8 in. (54.9 cm), W. 7 in. (17.8 cm); Wt. 3 lb. 4 oz. (1483 g)
met	36.25.1961	core			Overall(str)						20.0	1.0	8.0	802.0	L. 20 1/8 in. (51.2 cm); W. 4 5/8 in. (11.7 cm); Wt. 1 lb. 12 oz. (802 g)
met	1997.18	armor	helmets_european		Overall(str)						8.0	1.0	4.0	1139.7	H. 8 1/4 in. (21 cm); W. 8 1/8 in. (20.6 cm); D. 9 3/4 in. (24.8 cm); Wt. 2 lb. 8.2 oz. (1139.7 g)
met	1997.242d	armor	horse_armor		Overall(str)						21.0			3095.8	H. 21 in. (53.3 cm); W. 20 1/4 in. (51.4 cm); Wt. 6 lb. 13.2 oz. (3095.8 g)
met	42.50.474	core			Overall(str)						12.0	1.0	2.0	881.7	H. 12 1/2 in. (31.8 cm); W. 6 1/4 in. (15.9 cm); Wt. 1 lb. 15.1 oz. (881.7 g)
met	1987.142.184	sorcery	scepters_ruyi		Overall(str)						16.0	1.0	16.0		H. 16 1/16 in. (40.8 cm)
met	1998.544.60	sorcery	scepters_ruyi		Overall(str)						7.0	1.0	2.0		7 1/2 in. (19 cm)
met	29.110.45	sorcery	scepters_ruyi		Overall(str)						17.0	1.0	2.0		L. 17 1/2 in. (44.5 cm)
met	02.18.367	thief	cups_tankards		Overall(str)						3.0	3.0	4.0		H. 3 3/4 in. (9.5 cm); W. 8 in. (20.3 cm); L. 5 9/16 in. (14.2 cm)
met	02.18.348a–c	sorcery	finials_standards		Overall(str)						7.0	1.0	8.0		H. 7 1/8 in. (18.1 cm); W. 4 1/4 in. (10.8 cm); L. 2 5/8 in. (6.7 cm)
met	21.175.62	sorcery	scepters_ruyi		Overall(str)						18.0				"L. 18 in. (45.7 cm); H. 4 3/4 in. (12.1 cm); W. 4 1/4 in. (10.8 cm); D. 3/16 in. (.4 cm)
Stand: H. 4 3/4 in. (12.1 cm); W. 14 1/2 in. (36.8 cm); D. 6 7/8 in. ("
met	65.86.157	sorcery	scepters_ruyi		Overall(str)						2.0	7.0	8.0		W. 2 7/8 in. (7.3 cm); L. 3 3/8 in. (8.6 cm); D. 1/2 in. (1.3 cm)
met	02.18.523	sorcery	scepters_ruyi		Overall(str)						10.0	9.0	16.0		H. 10 9/16 in. (26.8 cm); W. 3 3/4 in. (9.6 cm); L. 2 5/16 in. (5.9 cm)
met	02.18.685c	sorcery	scepters_ruyi		Overall(str)						11.0				L. 11 in. (27.9 cm)
met	02.18.734	sorcery	scepters_ruyi		Overall(str)						20.0				H. 20 in. (50.8 cm); W. 4 7/8 in. (12.4 cm)
met	02.18.822	sorcery	scepters_ruyi		Overall(str)						15.0				L. 15 in. (38.1 cm)
met	07.16	sorcery	croziers_staffs		Overall(str)						9.0	1.0	2.0		H. 9 1/2 in. (24.1 cm); W. 4 3/4 in. (12.1 cm)
met	29.100.322	sorcery	scepters_ruyi		Overall(str)						7.0	1.0	4.0		H. 7 1/4 in. (18.4 cm); Diam. 6 3/4 in. (17.1 cm)
met	14.40.89	core			Overall(str)						14.0	7.0	8.0		"H. 14 7/8 in. (37.8 cm); Diam. 9 1/2 in.(24.1 cm)
Diam. of rim: 4 1/4 in. (10.8 cm)
Diam. of foot: 6 1/8 in. (15.6 cm)"
met	02.18.784	sorcery	scepters_ruyi		Overall(str)						24.0	3.0	16.0		H. 24 3/16 in. (61.5 cm); W. 2 11/16 in. ( 6.9 cm)
met	13.220.52	sorcery	scepters_ruyi		Overall(str)						4.0	1.0	4.0		W. 4 1/4 in. (11.4 cm); L. 17 in. (43.2 cm)
met	1984.382	core			Overall(str)						2.0	1.0	8.0		H. 2 1/8 in. (5.4 cm); W. 3 1/8 in. (7.9 cm); L. 10 9/16 in. (26.8 cm)
met	1975.268.537	core			Overall(str)						2.0	1.0	2.0		H. 2 1/2 in. (6.4 cm); Diam. 8 7/8 in. (22.5 cm)
met	2003.82a, b	core			Overall(str)						3.0	1.0	2.0		H. 3 1/2  in. (8.9 cm);  W. 9 1/4  in. (23.5 cm); L. 11 5/8 in. (29.5 cm)
met	2012.248.5	core			Overall(str)						5.0	3.0	8.0		Image: 5 3/8 x 11 in. (13.7 x 27.9 cm)
met	08.166.3	sorcery	scepters_ruyi		Overall(str)										Overall (confirmed): 46 × 2 1/2 × 2 1/2 in. (116.8 × 6.4 × 6.4 cm)
met	17.190.636	sorcery	astral_instruments		Overall(str)										"wt. (without mechanism) confirmed: 10 3/4 × 8 × 7 1/2 in., 86.412oz. (27.3 × 20.3 × 19.1 cm, 2450g)
Diameter (globe): 5 1/2 in. (14 cm)
Clockwork mechanism on"
met	17.190.639	core			Overall(str)						16.0	6.0	1.0		Overall: 16 × 6 1/4 × 1 1/4 in. (40.6 × 15.9 × 3.2 cm)
met	17.190.2126	core			Overall(str)									171913.3	Overall (Wt. confirmed): 37 x 41 x 12 1/2 in., 379lb. (94 x 104.1 x 31.8 cm, 171.9133kg)
met	28.156	core			Overall(str)										Overall (confirmed): 10 1/4 × 9 3/8 × 5 1/4 in. (26 × 23.8 × 13.3 cm)
met	45.128.8	sorcery	astral_instruments		Overall(str)						26.0	1.0	2.0		H. 26-1/2 in. (67.3 cm); Diam. 19-1/2 in. (49.5 cm); Circumference 60-3/4 in. (154.3 cm)
met	62.171.17	core	decoration_donors		Overall(str)						101.0	18.0	9.0		Overall: 101 × 18 × 9 1/8 in. (256.5 × 45.7 × 23.2 cm)
met	67.4	sorcery	astral_instruments		Overall(str)						3.0	3.0	4.0		Overall: 3 3/4 × 20 3/4 in. (9.5 × 52.7 cm)
met	1990.84	sorcery	astral_instruments		Overall(str)						20.0	1.0	2.0		"Overall: 20 1/2 × 18 5/8 in. (52.1 × 47.3 cm);
Diameter (globe): 13 3/8 in. (34 cm)"
met	17.190.634a–d	home	tables_boards		Overall(str)						14.0	1.0	4.0		Overall: 14 1/4 × 8 1/2 × 5 3/4 in. (36.2 × 21.6 × 14.6 cm)
met	10.210.86	core			Overall(str)						2.0	3.0	4.0		D. 2 3/4 in.  (6.9 cm.)
met	28.57.23	core			Overall(str)						16.0	1.0	8.0		H. 16 1/8 in. (41 cm); diameter of mouth 17 7/8 in. (45.4 cm)
met	41.83	core			Overall(str)						14.0	1.0	4.0		Overall: 14 1/4 x 14in. (36.2 x 35.5cm)
met	1989.281.57	sorcery	croziers_staffs		Overall(str)						7.0	3.0	8.0		H. 7 3/8 in. (18.7 cm)
met	00.5.8	core			Overall(str)						28.0	1.0	2.0		H. 28 1/2 × W. 12 1/2 × D. 12 in. (72.4 × 31.8 × 30.5 cm)
met	64.228.698	sorcery	finials_standards		Overall(str)						1.0	3.0	4.0		H. 1 3/4 × Diam. 1 1/4 in. (4.4 × 3.2 cm)
met	1978.412.195	sorcery	scepters_ruyi		Overall(str)						13.0	5.0	8.0		H. 13 5/8 x  W. 7 1/2 x  D. 5/8 in. (34.6 x 19.1 x 1.6 cm)
met	1978.412.328	sorcery	finials_standards		Overall(str)						7.0	1.0	4.0		H. 7 1/4 × W. 3 1/4 × D. 3 7/8 in. (18.4 × 8.3 × 9.8 cm)
met	1979.206.775	sorcery	croziers_staffs		Overall(str)						4.0	7.0	8.0		H. 4 7/8 × W. 1 5/8 × D. 3 3/8 in. (12.4 × 4.1 × 8.6 cm)
met	1979.206.1031	sorcery	croziers_staffs		Overall(str)						68.0	1.0	8.0		H. 68 1/8 x W. 1 1/4 x D. 5/8 in. (173 x 3.2 x 1.6 cm)
met	1979.206.1429	core			Overall(str)						37.0	1.0	4.0		H. 37 1/4 × W. 8 1/2 × D. 6 1/2 in. (94.6 × 21.6 × 16.5 cm)
met	1979.206.1528	core			Overall(str)						4.0	13.0	16.0		H. 4 13/16 x W. 2 5/8 x D. 6 3/8 in. (12.3 x 6.6 x 16.2 cm)
met	1987.394.671	sorcery	wands_batons		Overall(str)						14.0	5.0	8.0		Length 14-5/8 in. (37 cm)
met	1991.17.117	sorcery	divination		Overall(str)						13.0	1.0	2.0		L. 13 1/2 in. (34.3 cm)
met	1991.17.119	sorcery	divination		Overall(str)						4.0	7.0	8.0		Height 4-7/8 in.
met	1991.17.127	sorcery	divination		Overall(str)						6.0	1.0	2.0		H. 6 1/2 × W. 4 1/2 × D. 4 5/8 in. (16.5 × 11.4 × 11.7 cm)
met	1991.162.8	sorcery	finials_standards		Overall(str)						13.0	1.0	2.0		H. 13 1/2 × W. 2 1/2 × D. 3 1/2 in. (34.3 × 6.4 × 8.9 cm)
met	1999.295.2	sorcery	croziers_staffs		Overall(str)						41.0	1.0	2.0		H. 41 1/2 × W. 2 × D. 2 3/8 in. (105.4 × 5.1 × 6 cm)
met	91.1.535a–h	sorcery	astral_instruments		Overall(str)										"Case (a): Max. W. 7 5/8 in. (19.4 cm)
                Diam. 6 1/8 in. (15.6 cm)
                D. 1/4 in. (0.6 cm)
Bar with attached nail (b):  Max. H. 1 7/"
met	91.1.749	sorcery	talismans_amulets		Overall(str)						27.0	1.0	2.0		"Overall helmet with chain: H. 27 1/2 in. (69.9 cm)
                                                Diam. 7 1/2 in. (19.1 cm)
Overall with mount: Ht. 33 1/4 in"
met	15.95.137	sorcery	talismans_amulets		Overall(str)						3.0	1.0	8.0		"L. 3 1/8 in. (8 cm)
W. 1 in. (2.5 cm)
D. 13/16 in. (2 cm)"
met	15.95.138	sorcery	talismans_amulets		Overall(str)						3.0	1.0	8.0		"L. 3 1/8 in. (8 cm)
W. 1 in. (2.5 cm)
D. 13/16 in. (2 cm)"
met	40.170.140	sorcery	talismans_amulets		Overall(str)						4.0	1.0	8.0		"H. 4 1/8 in. (10.4 cm)
W. 2 5/16 in. (5.8 cm)
D. 1/4 in. (0.7 cm)"
met	45.153.1	core			Overall(str)						2.0	7.0	8.0		"H. 2 7/8 in. (7.3 cm)
Diam. 13 3/8 in. (34 cm)"
met	63.166a–j	sorcery	astral_instruments		Overall(str)						8.0	1.0	2.0		"H. 8 1/2 in. (21.6  cm)
W. 6 3/4 in. (17.1 cm)
D. 2 1/4 in. (5.7 cm)"
met	67.146.2	core			Overall(str)						5.0	15.0	16.0		"H. 5 15/16 in. (15.08 cm)
Diam. 3 in. (7.6 cm)
Depth. 1/8 in. (0.3 cm)"
met	1976.158.1	core			Overall(str)						3.0	8.0			"D. 3/8 in. (0.9 cm)
Diam. 2 11/16 in. (6.8 cm)"
met	1978.348.2	core			Overall(str)						3.0	8.0			"W. 3/8 in. (1 cm)
Diam. 8 11/16 in. (22 cm)"
met	1978.546.32	sorcery	talismans_amulets		Overall(str)						9.0	1.0	16.0		"H. 9 1/16 in. (23 cm)
W. 3 5/16 in. (8.4 cm)"
met	1978.546.33	sorcery	talismans_amulets		Overall(str)						10.0	5.0	8.0		"Ht. 10 5/8 in. (25.5 cm)
W. 3 3/8 in. (8.6 cm)"
met	1978.546.34	sorcery	talismans_amulets		Overall(str)						9.0	13.0	16.0		"H. 9 13/16 in. (24.9 cm)
W. 3 1/8 in. (7.9 cm)"
met	1978.546.35	sorcery	talismans_amulets		Overall(str)						5.0	1.0	4.0		"H. 5 1/4 in. (13.3 cm)
W. 3 1/8 in. (7.9 cm)"
met	1978.546.36	sorcery	talismans_amulets		Overall(str)						10.0	7.0	8.0		"H. 10 7/8 in.  (27.61 cm)
W.  3 1/8 in.  (7.9 cm)"
met	1978.546.38	sorcery	talismans_amulets		Overall(str)						10.0	7.0	8.0		"H. 10 7/8 in. (27.6 cm)
W. 1 13/16 in. (4.6 cm)"
met	1978.546.39	sorcery	talismans_amulets		Overall(str)						11.0	1.0	8.0		"H. 11 1/8 in. (28.3 cm)
W. 3 in. (7.6 cm)"
met	1982.44	core			Overall(str)						7.0	1.0	2.0		"Overall:
           H. 7 1/2 in. (19 cm)
           W. 4 3/4 in. (12 cm)
With brackets:
            H. 7 1/2 in. (19 cm)
Without brackets:
            H. "
met	1982.75	core			Overall(str)										"H. (with brackets) 7 3/4 in. (19.7 cm)
H. (w/o brackets) 7 3/8 in. (18.7 cm)
Gr. W. 4 5/8 in. (11.8 cm)
W. (at bottom) 4 7/8 in. (12.4 cm)"
met	1998.199	sorcery	talismans_amulets		Overall(str)						25.0				"Textile: L. 25  in. (63.5 cm)
             W. 38 3/4 in. (98.4 cm)
Mount: L. 25 in. (63.5 cm)
             W. 38 3/4 in. (98.4 cm)"
met	1975.1.31	core			Overall(str)						18.0	1.0	4.0		Overall: 18 1/4 × 20 1/2 in. (46.4 × 52.1 cm)
met	1975.1.252	core			Overall(str)						9.0	7.0	16.0		9 7/16 x 7 1/2 in.  (23.9 x 19.1 cm)
met	08.23.22	sorcery	croziers_staffs		Overall(str)						46.0	1.0	2.0		Overall: 46 1/2 x 2 15/16 x 6 1/4in. (118.1 x 7.5 x 15.9cm)
met	13.46a	sorcery	finials_standards		Overall(str)						4.0	9.0	16.0		Overall: 4 9/16 x 2 7/16 in. (11.6 x 6.2 cm)
met	17.190.223	sorcery	croziers_staffs		Overall(str)						5.0	3.0	8.0		Overall: 5 3/8 x 4 9/16 x 15/16 in. (13.6 x 11.6 x 2.4 cm)
met	17.190.232	sorcery	croziers_staffs		Overall(str)						6.0	5.0	16.0		Overall: 6 5/16 x 5 5/16 x 7/8 in. (16 x 13.5 x 2.3 cm)
met	17.190.590	sorcery	croziers_staffs		Overall(str)						11.0	7.0	16.0		Overall: 11 7/16 x 6 1/16 x 1 1/4 in. (29 x 15.4 x 3.1 cm)
met	17.190.835a, b	sorcery	croziers_staffs		Overall(str)						12.0	5.0	8.0		Overall: 12 5/8 x 6 9/16 x 2 3/4 in. (32.1 x 16.7 x 7 cm)
met	18.145.4	core			Overall(str)						1.0	3.0	4.0		Overall: 1 3/4 x 3 1/2 x 3/16 in. (4.5 x 8.9 x 0.4 cm)
met	1990.217	core	leaves_illumination		Overall(str)						19.0	11.0	13.0		"Binding: 19 × 11 13/16 × 1 in. (48.2 × 30 × 2.5 cm)
Folio: 18 9/16 × 11 7/16 in. (47.2 × 29.1 cm)
Opening (approx.): 6 1/4 in. × 21 1/16 in. × 19 in. (15.9 × "
met	1981.1	sorcery	croziers_staffs		Overall(str)						11.0	5.0	16.0		Overall: 11 5/16 x 1 3/8 in. (28.7 x 3.5 cm)
met	1982.433.5	core			Overall(str)						8.0	3.0	4.0		8 3/4 in. (22.2 cm)
met	53.63.4	sorcery	croziers_staffs		Overall(str)						61.0	9.0	9.0		Overall: 61 x 9 9/16 x 2 7/16 in. (154.9 x 24.3 x 6.2 cm)
met	25.120.216	sorcery	croziers_staffs		Overall(str)						79.0	1.0	2.0		Overall: 79 1/2 in. (201.9 cm)
met	2011.358	sorcery	scepters_ruyi		Overall(str)						57.0	9.0	16.0		"Overall: 57 9/16 x 2 3/16 in. (146.2 x 5.6 cm)
Head of scepter: 4 15/16 x 2 3/16 in. (12.6 x 5.6 cm)
bottom knop: 5 11/16 x 1 5/16 in. (14.5 x 3.3 cm)
shaft "
met	08.200.19	sorcery	wands_batons		Overall(str)						33.8	3.8	15.8		L. 33.8 × W. 3.8 × H. 15.8 × Th. 0.6 cm (13 5/16 × 1 1/2 × 6 1/4 × 1/4 in.)
met	22.1.154a, b	sorcery	wands_batons		Overall(str)						26.9	4.9	9.6		a): L. 26.9 × W. 4.9 × H. 9.6 × Th. 1.1 cm (10 9/16 × 1 15/16 × 3 3/4 × 7/16 in.); b): L. 4.4 × W. 4 × Th. 0.7 cm (1 3/4 × 1 9/16 × 1/4 in.)
met	22.1.103	sorcery	wands_batons		Overall(str)						33.6	5.3	12.7		L. 33.6 × W. 5.3 × H. 12.7 × Th. 0.8 cm (13 1/4 × 2 1/16 × 5 × 5/16 in.)
met	22.1.153	sorcery	wands_batons		Overall(str)						34.3	6.6	14.4		L. 34.3 × W. 6.6 × H. 14.4 × Th. 1 cm (13 1/2 × 2 5/8 × 5 11/16 × 3/8 in.)
met	30.8.218	sorcery	wands_batons		Overall(str)						33.1	5.3	12.4		L. 33.1 × W. 5.3 × H. 12.4 × Th. 1 cm (13 1/16 × 2 1/16 × 4 7/8 × 3/8 in.)
met	65.269	core			Overall(str)						76.3				H. 76.3 cm (30 1/16 in.); W. 51 cm (20 1/16 in.)
met	48.105.1	sorcery	wands_batons		Overall(str)						14.4	4.5	5.5		L. 14.4 × W. 4.5 × H. 5.5 × Th. 0.6 cm (5 11/16 × 1 3/4 × 2 3/16 × 1/4 in.)
met	41.160.114	sorcery	croziers_staffs		Overall(str)						21.7				L. 21.7 cm (8 9/16 in.)
met	11.150.20a	sorcery	scepters_ruyi		Overall(str)						58.0				l. 58 cm (22 13/16 in.)
met	12.182.64	sorcery	scepters_ruyi		Overall(str)						165.0				L. 165 cm (64 15/16 in.)
met	12.182.65	sorcery	scepters_ruyi		Overall(str)						163.3				L. 163.3 cm (64 5/16 in.)
met	32.1.231	sorcery	wands_batons		Overall(str)						28.2	4.7	8.8		L. 28.2 × W. 4.7 × H. 8.8 × Th. 0.8 cm (11 1/8 × 1 7/8 × 3 7/16 × 5/16 in.)
met	36.3.153	sorcery	croziers_staffs		Overall(str)						77.0				L. 77 cm (30 5/16 in.); Diam. at butt 1.25 cm (1/2 in.); Diam. at forked end 0.75 cm (5/16 in.); W. at fork 3.6 cm (1 7/16 in.)
met	36.3.168	sorcery	croziers_staffs		Overall(str)						147.0				L. 147 cm (57 7/8 in); diam. 1.8 cm (11/16 in)
met	23.6.22	sorcery	scepters_ruyi		Overall(str)						11.0	1.2	0.9		L. 11 × W. 1.2 × Th. 0.9 cm (4 5/16 × 1/2 × 3/8 in.)
met	14.10.7	sorcery	croziers_staffs		Overall(str)						136.0				L. 136 cm (53 9/16 in.)
met	86.1.91	sorcery	wands_batons		Overall(str)						26.6	3.6	9.5		L. 26.6 × W. 3.6 × H. 9.5 × Th. 1.5 cm (10 1/2 × 1 7/16 × 3 3/4 × 9/16 in.)
met	19.2.18a, b	sorcery	wands_batons		Overall(str)						20.8	4.4	8.1		L. 20.8 × W. 4.4 × H. 8.1 × Th. 0.8 cm (8 3/16 × 1 3/4 × 3 3/16 × 5/16 in.)
met	31.3.33	sorcery	wands_batons		Overall(str)						26.0	3.3	10.1		L. 26 × W. 3.3 × H. 10.1 × Th. 0.9 cm (10 1/4 × 1 5/16 × 4 × 3/8 in.)
met	27.3.161	sorcery	scepters_ruyi		Overall(str)						94.0				L. 94 cm (37 in.)
met	32.8.5	sorcery	wands_batons		Overall(str)						9.2	4.6	4.9		L. 9.2 × W. 4.6 × H. 4.9 × Th. 0.6 cm (3 5/8 × 1 13/16 × 1 15/16 × 1/4 in.)
met	2015.500.1.110	sorcery	scepters_ruyi		Overall(str)						18.0	7.0	8.0		H. 18 7/8 in. (48 cm); W. 4 3/8 in. (11.1 cm)
met	2015.500.6.33	sorcery	scepters_ruyi		Overall(str)						3.0	8.0			W. 3/8 in. (1 cm); L. 13 7/8 in. (35.2 cm)
met	2015.500.6.40	sorcery	scepters_ruyi		Overall(str)						3.0	3.0	4.0		W. 3 3/4 in. (9.5 cm); L. 13 3/4 in. (34.9 cm)
met	2022.516.4	sorcery	finials_standards		Overall(str)						6.0	1.0	2.0		H. 6 1/2 × W. 1 15/16 × D. 2 1/2 in. (16.5 × 4.9 × 6.4 cm)
met	2025.347a–j	sorcery	astral_instruments		Overall(str)						5.0	5.0	16.0		5 5/16 × 4 1/2 × 15 3/4 in. (13.5 × 11.5 × 40 cm); 282.7 grams (9.971 ounces)
met	08.51.10	home	seating		Overall(str)						36.0	3.0	4.0		36 3/4 x 23 x 21 in. (93.3 x 58.4 x 53.3 cm)
met	43.160	home	seating		Overall(str)						38.0	1.0	4.0		38 1/4 x 22 1/4 x 20 3/4 in. (97.2 x 56.5 x 52.7 cm)
met	40.137.1	home	seating		Overall(str)						38.0	1.0	2.0		38 1/2 x 22 1/4 x 22 in. (97.8 x 56.5 x 55.9 cm)
met	40.137.2	home	seating		Overall(str)						38.0	1.0	2.0		38 1/2 x 22 1/4 x 22 in. (97.8 x 56.5 x 55.9 cm)
met	10.125.672	home	cradles_beds		Overall(str)						28.0	1.0	2.0		28 1/2 x 24 x 37 1/8 in. (72.4 x 61 x 94.3 cm)
met	24.143	home	cradles_beds		Overall(str)						30.0	1.0	2.0		30 1/2 x 27 1/2 x 46 in. (77.5 x 69.9 x 116.8 cm)
met	1971.217	home	cradles_beds		Overall(str)						38.0	24.0	45.0		38 x 24 x 45 in. (96.5 x 61 x 114.3 cm)
met	10.125.45	home	tables_boards		Overall(str)						48.0	1.0	2.0		48 1/2 x 37 1/4 x 18 in. (123.2 x 94.6 x 45.7 cm)
met	10.125.48	home	tables_boards		Overall(str)						58.0	49.0	3.0		58 x 49 3/4 x 23 in. (147.3 x 126.4 x 58.4 cm)
met	10.125.703	home	tables_boards		Overall(str)						56.0	1.0	2.0		56 1/2 x 49 1/2 x 21 in. (143.5 x 125.7 x 53.3 cm)
met	53.197.1	home	tables_boards		Overall(str)						57.0	3.0	4.0		57 3/4 x 44 1/4 x 21 3/4 in. (146.7 x 112.4 x 55.2 cm)
met	16.171.1	arch	portals_doorways		Overall(str)						120.0	69.0			120 x 69 in. (304.8 x 175.3 cm)
met	16.147	arch	portals_doorways		Overall(str)						132.0	3.0	4.0		132 3/4 x 96 1/8 in. (337.2 cm x 244.2 cm)
met	10.125.394	home	textile_tools		Overall(str)						37.0	1.0	4.0		37 1/4 in. × 23 in. × 33 in. (94.6 cm)
met	12.48.8	home	textile_tools		Overall(str)						7.0	3.0	8.0		H. 7 3/8 in. (18.7 cm)
met	10.125.701	home	tables_boards		Overall(str)						36.0	146.0	1.0		36 x 146 1/2 x 24 in. (91.4 x 372.1 x 61 cm)
met	34.100.13	home	tables_boards		Overall(str)						28.0	3.0	4.0		28 3/4 x 41 1/4 x 26 1/2 in. (73 x 104.8 x 67.3 cm)
met	34.100.15	home	tables_boards		Overall(str)						30.0	3.0	4.0		30 3/4 x 53 1/2 x 34 1/2 in. (78.1 x 135.9 x 87.6 cm)
met	52.77.59	home	tables_boards		Overall(str)						26.0	1.0	2.0		26 1/2 x 27 1/2 x 20 in. (67.3 x 69.9 x 50.8 cm)
met	25.97.4	core			Overall(str)						13.0	7.0	8.0		13 7/8 x 10 3/4 in. (35.2 x 27.3 cm)
met	1995.111	home	seating		Overall(str)						39.0	5.0	8.0		39 5/8 x 18 1/2 x 18 in. (100.6 x 47 x 45.7 cm)
met	2001.67	home	seating		Overall(str)						36.0	3.0	8.0		36 3/8 x 16 5/8 x 21 1/2 in. (92.4 x 42.2 x 54.6 cm)
met	1987.142.181	core			Overall(str)						10.0	5.0	16.0		H. 10 5/16 in. (26.2 cm)
met	1987.142.193	core			Overall(str)						7.0	5.0	16.0		Diam. 7 5/16 in. (18.6 cm)
met	25.215.34	home	kitchen_metal		Overall(str)						5.0				Diam. 5 in. (12.7 cm)
met	2015.500.2.16	home	tables_boards		Overall(str)						14.0	1.0	2.0		H. 14 1/2 in. (36.8 cm); W. 15 in. (38.1 cm); L. 15 in. (38.1 cm)
met	2019.107	home	kitchen_metal		Overall(str)						14.0	3.0	4.0		L. 14 3/4 in. (37.5 cm)
